"","year","age","sex","polviews","happy","conrinc","wtssall","natrace","life","trust","dwelown","marital"
"21079",1987,35,1,"3",2,"6746",1.0104,NA,"2",2,"1",1
"21080",1987,44,1,"5",1,"48718",1.0104,"2","1",1,"1",1
"21081",1987,38,1,"2",1,"82446",1.0104,NA,"1",1,"1",1
"21082",1987,45,2,"3",1,"5247",1.5155,NA,NA,2,"1",1
"21083",1987,53,2,"5",1,"35602",1.5155,"2","1",1,"1",1
"21084",1987,31,1,"6",2,"56213",1.0104,NA,"1",1,"1",1
"21085",1987,29,1,"5",2,"67456",1.0104,"2","2",1,"1",1
"21086",1987,27,2,"5",1,"20612",1.0104,"2","1",1,"3",3
"21087",1987,31,2,"3",1,"41223",1.0104,"2","1",1,"1",1
"21088",1987,27,1,"6",1,"113902",0.5052,"1","1",1,"1",3
"21089",1987,39,2,"4",1,"750",1.0104,NA,"1",1,"1",1
"21090",1987,26,1,"6",1,"35602",0.5052,"2","1",1,"1",5
"21091",1987,27,1,"2",1,"48718",1.0104,NA,"1",1,"1",1
"21092",1987,32,2,"6",3,"13491",1.0104,NA,"2",2,"1",5
"21093",1987,44,2,"5",1,"28107",1.0104,"2","1",1,"1",1
"21094",1987,38,2,"4",1,"56213",1.5155,NA,"1",NA,"1",3
"21095",1987,39,1,"5",1,"48718",1.0104,NA,"1",1,"1",1
"21096",1987,43,2,"4",1,"24359",1.0104,"2","1",1,"1",1
"21097",1987,37,1,"4",2,"750",1.0104,"3","1",1,"3",1
"21098",1987,35,2,"4",2,"20612",0.5052,NA,"3",2,"2",3
"21099",1987,19,2,"4",2,NA,1.0104,NA,"2",2,"2",1
"21100",1987,30,1,"3",1,"41223",1.0104,"2","1",1,"2",1
"21101",1987,42,1,"6",2,"24359",1.0104,NA,NA,1,"1",1
"21102",1987,58,2,"6",1,"8245",1.0104,NA,"2",1,"1",1
"21103",1987,19,1,"5",1,"2998",2.0207,"1","2",2,"1",5
"21104",1987,38,2,"6",3,NA,1.0104,NA,"1",2,"2",1
"21105",1987,68,1,"6",1,NA,1.0104,NA,"1",3,"1",1
"21106",1987,62,2,"6",2,"41223",1.0104,NA,"2",2,"1",1
"21107",1987,64,1,"4",2,"48718",1.0104,NA,"2",1,"1",1
"21108",1987,74,2,"6",2,NA,1.0104,NA,"2",3,"1",1
"21109",1987,21,1,"4",3,"16864",1.5155,NA,"2",2,"1",5
"21110",1987,72,1,"3",1,NA,1.0104,"3",NA,2,"1",1
"21111",1987,66,1,"4",3,NA,1.0104,NA,"2",1,"1",1
"21112",1987,40,2,"5",2,NA,1.0104,NA,"2",2,"1",1
"21113",1987,19,2,"3",2,"5247",1.5155,NA,"1",2,"2",5
"21114",1987,82,2,NA,2,NA,0.5052,NA,"3",2,"1",2
"21115",1987,64,2,"4",2,"750",1.0104,NA,"2",2,"1",1
"21116",1987,57,1,"5",1,"48718",1.0104,NA,"1",2,"1",1
"21117",1987,81,2,"5",2,NA,0.5052,NA,"2",2,"2",2
"21118",1987,79,2,"4",2,NA,1.0104,NA,"1",1,"1",1
"21119",1987,73,2,"3",1,NA,1.0104,NA,"2",3,"1",2
"21120",1987,66,2,"4",2,NA,1.0104,NA,"2",1,"1",1
"21121",1987,38,2,"5",3,NA,0.5052,NA,"2",1,"1",2
"21122",1987,29,2,"4",3,"2998",0.5052,NA,"3",2,"3",3
"21123",1987,81,2,"5",3,NA,0.5052,NA,"2",2,"1",3
"21124",1987,73,1,"4",1,NA,1.0104,NA,"1",2,"1",1
"21125",1987,68,2,"4",2,NA,1.0104,NA,"3",2,"1",1
"21126",1987,89,2,"5",2,NA,0.5052,NA,"1",2,"1",2
"21127",1987,54,2,"4",2,NA,0.5052,NA,"2",2,"1",2
"21128",1987,38,2,"4",2,"13491",1.0104,"1","2",1,"1",1
"21129",1987,49,1,"6",1,"20612",1.5155,NA,"1",1,"1",1
"21130",1987,29,2,"4",2,NA,1.0104,NA,"2",2,"1",1
"21131",1987,64,2,"3",2,NA,1.0104,"2","1",1,"1",1
"21132",1987,76,1,"3",2,"2998",1.0104,"2","2",1,"1",1
"21133",1987,NA,1,"4",1,NA,1.0104,NA,"1",2,"1",1
"21134",1987,72,2,"4",2,"750",0.5052,NA,"2",1,"2",5
"21135",1987,43,2,NA,2,"2998",1.0104,NA,"1",2,"2",3
"21136",1987,45,2,"4",2,"31854",1.0104,NA,"1",1,"1",1
"21137",1987,30,1,NA,2,"750",0.5052,"1","3",3,"1",4
"21138",1987,80,1,"4",2,"20612",0.5052,NA,"1",2,"1",2
"21139",1987,31,2,"5",1,"13491",1.0104,"2","1",1,"1",1
"21140",1987,39,1,"5",1,"750",1.0104,NA,"2",2,"1",1
"21141",1987,52,2,"6",2,NA,0.5052,NA,"2",2,"1",5
"21142",1987,78,1,"7",1,"16864",1.0104,NA,"1",1,"1",1
"21143",1987,66,1,"4",2,"41223",1.0104,NA,"2",2,"1",1
"21144",1987,63,2,"6",1,NA,1.5155,NA,"1",2,"1",1
"21145",1987,73,2,"6",1,"750",0.5052,"1","1",1,"3",5
"21146",1987,69,2,"3",1,NA,1.5155,NA,"1",1,"1",2
"21147",1987,29,2,"3",2,"2998",1.0104,NA,"2",2,"1",1
"21148",1987,68,1,"4",1,"2998",0.5052,NA,"1",1,"1",5
"21149",1987,35,2,"6",1,"5247",1.0104,"2","1",2,"1",1
"21150",1987,53,2,"4",2,NA,1.0104,NA,"2",1,"1",1
"21151",1987,47,2,NA,2,NA,1.5155,NA,"2",3,"1",1
"21152",1987,40,2,"5",2,"16864",0.5052,NA,"2",2,"2",3
"21153",1987,65,2,"2",1,NA,0.5052,NA,"2",1,"1",2
"21154",1987,34,1,"5",2,"28107",1.0104,"2","1",1,"1",1
"21155",1987,26,2,"4",1,"20612",1.0104,"2","2",2,"1",1
"21156",1987,66,2,"4",1,NA,1.0104,NA,"1",2,"1",1
"21157",1987,28,2,"4",2,"31854",1.0104,NA,"2",2,"2",1
"21158",1987,62,2,"4",2,"31854",1.0104,"2","2",1,"1",1
"21159",1987,67,2,"5",2,NA,0.5052,"3","2",3,"1",5
"21160",1987,83,1,"5",1,NA,1.0104,NA,"1",1,"1",1
"21161",1987,84,1,"4",1,NA,1.0104,"3","1",1,"1",1
"21162",1987,31,2,"6",1,NA,1.0104,"3","1",1,"1",1
"21163",1987,38,2,"3",2,"2998",1.0104,NA,"2",1,"3",1
"21164",1987,28,2,"4",2,"16864",0.5052,NA,"2",1,"2",3
"21165",1987,70,2,"4",1,NA,1.0104,NA,"2",2,"1",1
"21166",1987,68,1,"4",2,NA,1.0104,"2","2",1,"1",1
"21167",1987,65,1,"2",2,"35602",1.0104,"2","2",2,"1",1
"21168",1987,49,2,"3",3,NA,1.0104,NA,"2",2,"1",1
"21169",1987,53,1,"3",1,"113902",1.0104,"2","1",2,"1",1
"21170",1987,35,2,"5",2,"2998",1.0104,NA,"2",2,"1",4
"21171",1987,59,2,"5",2,NA,1.0104,"1","1",2,"1",1
"21172",1987,75,2,NA,2,NA,0.5052,NA,"2",2,"2",2
"21173",1987,36,2,NA,2,NA,1.0104,NA,"2",2,"2",1
"21174",1987,24,1,"4",2,"24359",1.5155,"2","1",2,"2",1
"21175",1987,69,1,"5",2,NA,1.0104,"2","1",1,"1",1
"21176",1987,73,2,"4",2,NA,0.5052,"2","2",2,"2",2
"21177",1987,61,2,"6",1,NA,0.5052,"2","1",1,"1",2
"21178",1987,50,1,"4",2,"24359",0.5052,NA,"2",3,"1",3
"21179",1987,48,2,"4",1,"13491",1.0104,NA,"2",1,"2",1
"21180",1987,86,1,"4",2,NA,1.0104,NA,"2",1,"1",1
"21181",1987,27,2,"4",2,"750",1.0104,NA,"1",1,"2",5
"21182",1987,53,2,"5",3,"750",1.5155,NA,"2",1,"1",1
"21183",1987,46,2,"6",2,NA,1.5155,NA,"1",3,"1",1
"21184",1987,41,1,"4",2,"113902",1.0104,NA,"2",2,"1",1
"21185",1987,33,1,"5",1,"48718",1.0104,NA,"2",1,"1",1
"21186",1987,19,2,"5",1,NA,1.0104,"1","2",2,"1",1
"21187",1987,37,1,"5",2,"9744",1.0104,NA,"2",2,"1",3
"21188",1987,59,2,"7",2,NA,1.0104,"3","2",2,"1",1
"21189",1987,41,2,"4",2,"8245",1.0104,NA,"2",1,"1",1
"21190",1987,51,2,"5",1,NA,1.5155,"1","1",1,"1",1
"21191",1987,34,2,"6",2,"20612",1.0104,NA,"1",1,"1",1
"21192",1987,75,1,"4",2,"35602",1.0104,NA,"1",1,"1",1
"21193",1987,51,2,"4",2,NA,1.0104,NA,"2",1,"1",1
"21194",1987,55,2,"4",2,"8245",1.5155,NA,"2",1,"2",1
"21195",1987,38,2,"4",1,"2998",1.5155,"2","2",1,"3",1
"21196",1987,88,2,"6",2,NA,1.0104,NA,"2",2,"1",2
"21197",1987,34,1,"4",2,"67456",1.0104,NA,"2",1,"2",1
"21198",1987,75,1,"6",1,NA,0.5052,NA,"2",1,"2",5
"21199",1987,31,2,"5",3,"24359",0.5052,NA,"2",2,"2",5
"21200",1987,36,1,"3",2,"20612",1.0104,"2","2",1,"1",1
"21201",1987,43,2,"3",2,"28107",0.5052,NA,"1",1,"1",3
"21202",1987,59,2,"5",2,NA,1.0104,"2","1",1,"1",1
"21203",1987,52,2,"4",2,NA,1.0104,NA,"1",2,"1",1
"21204",1987,55,1,"6",2,"41223",1.5155,"2","1",1,"1",1
"21205",1987,38,2,"5",1,"20612",1.0104,NA,"1",1,"1",1
"21206",1987,36,1,"2",2,"28107",1.0104,NA,"2",1,"1",1
"21207",1987,43,1,"6",2,"56213",1.0104,NA,"2",2,"1",1
"21208",1987,40,2,"5",1,"16864",1.0104,NA,"1",1,"1",1
"21209",1987,40,2,"3",1,"35602",1.0104,NA,"1",1,"1",1
"21210",1987,61,1,"4",3,"11243",1.0104,NA,"2",2,"1",1
"21211",1987,55,1,"2",3,"41223",0.5052,NA,"2",1,"3",3
"21212",1987,82,1,"5",2,"2998",0.5052,NA,"1",1,"1",2
"21213",1987,89,1,"5",1,NA,0.5052,"2","1",2,"1",3
"21214",1987,29,2,"6",3,"5247",1.0104,NA,"1",2,"1",1
"21215",1987,58,2,"4",1,"13491",1.0104,NA,"1",1,"1",1
"21216",1987,23,1,"4",2,"24359",0.5052,NA,"1",1,"3",5
"21217",1987,89,2,NA,3,NA,0.5052,NA,"2",1,"1",2
"21218",1987,86,1,"4",1,NA,0.5052,NA,"1",1,"1",2
"21219",1987,71,1,"5",3,NA,0.5052,"2","2",2,"1",2
"21220",1987,52,2,"4",2,NA,1.0104,"2","1",1,"1",1
"21221",1987,27,1,"5",2,"28107",0.5052,"2","2",2,"2",5
"21222",1987,32,2,"4",2,"8245",1.0104,"2",NA,2,"1",1
"21223",1987,36,1,"4",2,"56213",1.0104,NA,"1",1,"1",1
"21224",1987,33,2,"4",1,NA,1.0104,NA,"2",2,"1",1
"21225",1987,37,1,"5",2,"20612",1.0104,NA,"2",2,"1",1
"21226",1987,35,1,"3",1,"48718",1.0104,NA,"1",1,"1",1
"21227",1987,55,2,"4",2,"13491",1.0104,NA,"2",1,"1",1
"21228",1987,55,1,"2",3,"56213",1.0104,"2","1",1,"1",1
"21229",1987,75,2,"4",2,NA,0.5052,NA,"2",1,"1",2
"21230",1987,29,2,"2",2,"28107",1.0104,NA,"2",1,"1",1
"21231",1987,28,2,"7",2,"11243",1.0104,NA,"2",2,"2",1
"21232",1987,73,2,"4",1,"5247",1.5155,"2","1",1,"3",5
"21233",1987,84,2,"4",1,NA,0.5052,NA,"1",1,NA,2
"21234",1987,72,2,"4",2,NA,1.0104,NA,"2",1,"1",1
"21235",1987,57,2,"4",2,"2998",1.5155,"1","2",2,"1",1
"21236",1987,40,1,"5",3,"48718",1.0104,NA,"1",1,"1",1
"21237",1987,30,2,"4",2,"11243",1.0104,"2","1",2,"2",1
"21238",1987,23,1,"4",1,"750",1.0104,NA,"1",1,"1",5
"21239",1987,63,2,NA,1,NA,0.5052,NA,NA,NA,NA,2
"21240",1987,56,2,"2",2,NA,0.5052,NA,"2",2,"2",3
"21241",1987,53,1,"4",2,"9744",0.5052,NA,"1",1,"2",5
"21242",1987,30,1,"3",1,"9744",1.0104,"1","1",2,"1",1
"21243",1987,47,2,"4",2,"20612",1.0104,NA,"2",1,"1",2
"21244",1987,19,1,"4",1,"2998",1.5155,NA,"1",2,"2",5
"21245",1987,55,1,"3",2,"67456",1.0104,NA,"1",1,"1",1
"21246",1987,63,1,"3",2,"16864",1.0104,"2","2",1,"1",1
"21247",1987,47,2,"2",1,"16864",1.0104,NA,"1",1,"1",1
"21248",1987,85,1,"4",1,NA,3.5362,"3","1",1,"2",5
"21249",1987,40,1,"3",1,"41223",1.5155,NA,"1",1,"1",1
"21250",1987,24,1,"4",2,"31854",0.5052,NA,"1",3,"1",5
"21251",1987,78,2,"4",1,NA,1.0104,NA,"1",1,"1",1
"21252",1987,24,2,"3",1,"6746",1.0104,NA,"1",1,"1",1
"21253",1987,69,2,"7",1,NA,0.5052,NA,"2",2,"1",2
"21254",1987,32,1,"5",2,"35602",1.0104,NA,"2",1,"1",1
"21255",1987,30,1,"5",2,"20612",0.5052,NA,"2",2,"2",5
"21256",1987,28,2,"6",2,NA,1.0104,NA,"1",1,"3",1
"21257",1987,89,2,"4",2,NA,0.5052,"2","1",2,"2",2
"21258",1987,19,2,"4",1,"750",1.5155,NA,"2",1,"1",5
"21259",1987,31,2,"5",2,"28107",0.5052,NA,"2",1,"2",5
"21260",1987,61,2,"4",2,NA,0.5052,NA,"2",1,"1",1
"21261",1987,19,2,"5",2,"2998",1.5155,NA,"1",2,"2",5
"21262",1987,26,2,"5",1,NA,0.5052,"2","1",2,"2",4
"21263",1987,71,1,"4",3,NA,2.0207,"3","2",2,"1",1
"21264",1987,38,1,"6",1,"24359",1.0104,NA,"1",2,"1",1
"21265",1987,69,2,NA,2,"6746",0.5052,NA,"2",3,"1",2
"21266",1987,34,2,"7",1,"20612",1.0104,NA,"3",2,"1",1
"21267",1987,65,2,"4",2,"20612",0.5052,"1","2",1,"1",2
"21268",1987,31,2,"4",1,"13491",1.0104,"2","2",1,"1",1
"21269",1987,36,1,"5",2,"24359",1.0104,"2","2",2,"1",1
"21270",1987,48,1,"3",2,"48718",1.0104,NA,"1",1,"1",1
"21271",1987,55,1,"3",3,"13491",0.5052,NA,"2",1,"1",4
"21272",1987,57,2,"4",1,"13491",1.0104,"2","2",2,"1",1
"21273",1987,74,1,"4",2,NA,0.5052,NA,"1",2,"1",2
"21274",1987,43,1,"4",3,"750",1.0104,"1","3",2,"3",1
"21275",1987,59,2,"6",2,NA,0.5052,NA,"2",1,"1",2
"21276",1987,63,1,"4",1,NA,1.0104,"1","1",1,"1",1
"21277",1987,23,2,"2",1,"20612",1.0104,NA,"2",2,"3",1
"21278",1987,37,2,"4",1,NA,1.0104,"3","2",1,"1",1
"21279",1987,19,1,"6",3,"6746",2.5259,"3","2",1,"1",1
"21280",1987,28,2,NA,NA,NA,1.0104,NA,"3",2,"2",1
"21281",1987,32,1,NA,1,"11243",1.0104,"2","1",2,"2",1
"21282",1987,45,2,"4",1,"67456",1.0104,NA,"2",2,"1",1
"21283",1987,70,2,NA,2,NA,0.5052,NA,"2",2,"2",4
"21284",1987,57,2,NA,2,NA,0.5052,"3","2",2,"1",2
"21285",1987,61,2,NA,2,"6746",1.0104,NA,"2",2,"1",1
"21286",1987,73,2,"7",2,"20612",0.5052,NA,"1",1,"1",2
"21287",1987,32,1,"3",NA,"13491",1.0104,NA,"1",2,"2",1
"21288",1987,47,2,NA,2,NA,2.0207,NA,"2",1,"2",3
"21289",1987,59,2,NA,2,"8245",0.5052,NA,NA,2,"2",4
"21290",1987,66,2,"2",2,"13491",0.5052,NA,"1",2,"1",2
"21291",1987,61,1,"6",NA,"82446",1.0104,"3","1",2,"1",1
"21292",1987,21,2,NA,2,NA,1.0104,"2","2",2,"1",1
"21293",1987,20,2,"4",3,NA,1.5155,NA,"2",2,"2",5
"21294",1987,30,1,"6",2,"8245",1.0104,NA,"1",2,"2",1
"21295",1987,79,2,NA,3,NA,0.5052,NA,"3",2,"2",3
"21296",1987,67,2,NA,2,NA,0.5052,NA,"2",1,"2",3
"21297",1987,76,2,NA,2,NA,0.5052,NA,"2",2,"2",2
"21298",1987,80,2,NA,1,NA,0.5052,NA,"2",2,"2",3
"21299",1987,28,2,"3",3,NA,0.5052,NA,NA,2,"2",4
"21300",1987,45,1,"3",2,"31854",1.0104,"3","2",1,"1",1
"21301",1987,57,1,"7",1,"41223",1.5155,"1","1",2,"1",1
"21302",1987,40,1,"5",2,"31854",1.0104,NA,"2",2,"1",1
"21303",1987,28,1,"5",1,"35602",1.0104,"1","2",1,"2",1
"21304",1987,22,1,"4",1,"20612",1.0104,"1","1",2,"1",5
"21305",1987,72,2,"6",1,NA,0.5052,NA,"1",3,"1",2
"21306",1987,23,1,"2",2,"6746",1.5155,"1","2",2,"1",5
"21307",1987,68,2,NA,1,NA,0.5052,"2","1",2,"2",4
"21308",1987,25,2,"5",1,"13491",1.0104,"1","1",1,"2",1
"21309",1987,77,2,NA,1,NA,1.0104,NA,NA,2,"1",2
"21310",1987,53,1,"4",2,"41223",1.0104,"1","2",2,"1",1
"21311",1987,26,1,"3",2,"13491",1.5155,NA,"1",2,"2",5
"21312",1987,23,1,"4",1,"13491",1.0104,NA,"1",2,"2",1
"21313",1987,35,2,"5",2,"16864",1.0104,NA,"1",2,"1",1
"21314",1987,28,1,NA,1,"41223",1.0104,NA,"1",2,"1",1
"21315",1987,78,1,"4",1,NA,0.5052,"2","1",2,"1",1
"21316",1987,40,1,"5",2,"13491",0.5052,NA,"1",2,"2",1
"21317",1987,58,1,"4",2,NA,1.5155,NA,NA,2,"1",1
"21318",1987,47,2,"3",2,"20612",0.5052,"3","1",2,"1",3
"21319",1987,23,1,"4",2,"8245",1.5155,NA,"2",2,"1",5
"21320",1987,72,1,"5",1,NA,1.0104,NA,"1",1,"1",1
"21321",1987,21,2,"5",2,NA,1.0104,NA,NA,2,"2",1
"21322",1987,27,1,"4",2,"13491",1.0104,"1","1",2,"2",1
"21323",1987,25,1,"6",2,"11243",1.0104,NA,"2",2,"2",1
"21324",1987,39,2,NA,3,NA,1.0104,NA,"2",2,"2",1
"21325",1987,27,1,"6",1,"67456",0.5052,NA,"2",2,"1",3
"21326",1987,22,1,"2",2,"13491",1.0104,NA,NA,1,"1",1
"21327",1987,41,1,"4",2,"11243",0.5052,NA,"2",2,"1",3
"21328",1987,49,1,"4",2,"48718",0.5052,NA,NA,2,"1",3
"21329",1987,49,1,"1",2,NA,2.0207,NA,"1",2,"1",1
"21330",1987,40,1,"3",2,"56213",0.5052,NA,"2",1,"1",1
"21331",1987,40,2,"4",2,"20612",1.0104,"1","1",2,"1",1
"21332",1987,51,1,"4",2,"31854",1.0104,NA,"2",2,"1",1
"21333",1987,34,1,"4",2,"28107",1.0104,NA,"2",1,"1",1
"21334",1987,74,2,"4",3,NA,2.5259,NA,"2",1,"2",2
"21335",1987,64,2,"5",1,"35602",1.0104,"1","1",1,"1",1
"21336",1987,23,1,NA,2,"24359",1.0104,NA,"1",NA,"2",4
"21337",1987,22,2,NA,2,"2998",0.5052,NA,"3",2,"2",1
"21338",1987,24,2,"4",1,"16864",1.5155,NA,"1",1,"2",5
"21339",1987,75,2,"3",NA,"11243",0.5052,NA,"1",1,"2",2
"21340",1987,18,2,"4",2,"2998",1.0104,NA,"1",2,"2",5
"21341",1987,63,1,"4",1,NA,1.5155,NA,"2",1,"1",1
"21342",1987,72,2,"4",2,NA,1.0104,"1","3",1,"1",1
"21343",1987,42,2,"6",1,"31854",1.0104,NA,NA,1,"1",1
"21344",1987,75,2,"3",1,NA,1.0104,NA,"2",1,"1",1
"21345",1987,51,2,"4",2,"20612",0.5052,NA,"1",1,"1",3
"21346",1987,64,2,"5",2,NA,1.0104,NA,"2",2,"1",1
"21347",1987,39,1,"5",2,NA,1.0104,NA,"2",2,"2",1
"21348",1987,70,2,"4",2,NA,0.5052,NA,"3",2,"1",2
"21349",1987,48,2,NA,2,"9744",1.0104,"2","2",1,"1",1
"21350",1987,28,1,"6",2,NA,1.0104,NA,"2",2,"2",1
"21351",1987,28,2,"4",2,NA,0.5052,NA,"2",2,"2",4
"21352",1987,21,2,"3",3,"2998",0.5052,NA,"3",1,"2",5
"21353",1987,23,2,"4",3,NA,0.5052,NA,"2",2,"2",3
"21354",1987,38,2,"3",1,"31854",1.5155,"1","1",2,"1",1
"21355",1987,40,1,"5",1,"35602",1.0104,"1","2",1,"1",1
"21356",1987,60,2,"6",1,"16864",1.0104,NA,"2",1,"1",2
"21357",1987,44,2,NA,3,"6746",1.0104,NA,"3",2,"3",1
"21358",1987,69,2,"6",2,NA,0.5052,NA,"2",2,"2",3
"21359",1987,29,1,"5",2,"56213",1.0104,NA,"1",2,"1",1
"21360",1987,29,2,NA,2,"28107",1.5155,"2","2",1,"1",3
"21361",1987,69,1,"4",2,"16864",1.0104,NA,"1",2,"1",1
"21362",1987,34,1,"5",2,"24359",1.0104,"3","2",2,"1",1
"21363",1987,30,2,"4",3,NA,1.5155,"1","1",2,"1",5
"21364",1987,85,2,"6",2,NA,0.5052,NA,"3",2,"1",2
"21365",1987,24,2,"4",2,NA,0.5052,NA,"1",2,"2",1
"21366",1987,53,2,"4",3,NA,0.5052,NA,"2",1,"2",4
"21367",1987,61,2,"4",2,NA,1.0104,NA,"2",1,"1",1
"21368",1987,37,1,"4",2,"48718",1.0104,"2","2",1,"1",1
"21369",1987,56,2,"4",1,"35602",1.0104,NA,"1",1,"1",1
"21370",1987,53,2,"3",2,NA,1.0104,NA,"2",2,"1",1
"21371",1987,58,2,"3",2,NA,1.0104,"2","2",2,"1",1
"21372",1987,31,2,"4",2,NA,0.5052,NA,"2",2,"2",3
"21373",1987,78,2,"4",1,NA,0.5052,NA,"2",2,"2",2
"21374",1987,26,1,"2",1,"6746",1.0104,NA,"1",2,"2",1
"21375",1987,38,2,"5",2,"20612",0.5052,NA,"2",1,"1",3
"21376",1987,81,2,"6",1,NA,1.0104,NA,"1",1,"1",1
"21377",1987,38,1,"6",2,"28107",1.0104,NA,"1",1,"1",1
"21378",1987,60,1,"3",2,NA,1.0104,NA,"2",2,"1",1
"21379",1987,69,1,"5",1,NA,0.5052,"3","2",2,"2",2
"21380",1987,35,1,"3",2,"20612",0.5052,NA,"1",1,"2",4
"21381",1987,63,2,"5",2,NA,1.0104,"1","2",1,"1",1
"21382",1987,60,1,NA,1,"31854",1.0104,NA,"1",2,"1",1
"21383",1987,72,2,NA,3,NA,1.0104,NA,"2",2,"1",1
"21384",1987,31,2,"5",1,"13491",1.0104,NA,NA,2,"1",1
"21385",1987,37,2,"5",1,"16864",1.0104,NA,"2",2,"1",1
"21386",1987,45,1,"4",1,"35602",1.0104,NA,"1",2,"1",1
"21387",1987,22,1,"4",2,"16864",0.5052,NA,"2",2,"1",5
"21388",1987,44,2,"5",3,"5247",0.5052,NA,"3",2,"2",3
"21389",1987,38,2,"4",3,"750",0.5052,NA,"2",2,"2",3
"21390",1987,33,2,"4",3,"67456",1.0104,NA,"2",2,"2",1
"21391",1987,65,2,"2",1,"35602",1.0104,NA,"1",2,"1",1
"21392",1987,27,2,"6",2,"20612",0.5052,"1","1",2,"2",3
"21393",1987,41,2,"4",2,NA,1.0104,NA,"2",2,"1",1
"21394",1987,42,1,"3",1,"13491",1.0104,NA,"1",2,"1",1
"21395",1987,45,2,"5",2,"28107",1.5155,"2","2",2,"2",1
"21396",1987,46,2,"4",2,"13491",1.0104,"2","2",1,"1",1
"21397",1987,76,1,"7",3,NA,1.0104,NA,"1",2,"1",1
"21398",1987,53,1,"4",2,"20612",0.5052,"3","2",1,"2",3
"21399",1987,75,1,"2",1,NA,1.0104,NA,"1",2,"1",1
"21400",1987,70,2,"6",1,NA,0.5052,"1",NA,1,"2",3
"21401",1987,31,2,"4",2,"20612",0.5052,"3","1",2,"2",3
"21402",1987,57,2,"5",1,NA,1.0104,NA,"2",1,"1",1
"21403",1987,50,2,"4",1,"41223",1.0104,NA,"1",1,"1",1
"21404",1987,51,2,"4",2,"28107",1.5155,NA,"2",2,"1",1
"21405",1987,46,1,"2",1,"31854",2.0207,NA,"1",1,"2",1
"21406",1987,48,2,"3",2,"16864",0.5052,NA,"2",3,"1",3
"21407",1987,66,2,"4",2,NA,0.5052,NA,"2",2,"1",2
"21408",1987,73,2,"3",2,NA,0.5052,NA,"2",2,"2",2
"21409",1987,23,2,"6",2,"13491",0.5052,NA,"2",2,"2",3
"21410",1987,52,2,"4",1,"31854",1.5155,NA,"2",2,"1",1
"21411",1987,85,2,"4",2,NA,0.5052,NA,"1",1,"1",2
"21412",1987,57,2,"4",2,NA,1.5155,NA,"2",1,"1",1
"21413",1987,46,2,"4",1,"20612",1.5155,"3",NA,2,"3",1
"21414",1987,28,1,"2",2,"28107",1.0104,"2","1",2,"1",1
"21415",1987,45,2,"5",2,"28107",1.0104,NA,"2",2,"1",1
"21416",1987,78,1,"4",2,NA,0.5052,NA,"2",2,"1",2
"21417",1987,62,1,"2",2,"2998",1.0104,"2","2",2,"1",1
"21418",1987,34,2,"4",1,NA,1.0104,NA,"1",2,"1",1
"21419",1987,60,2,"3",2,NA,1.0104,"1","2",1,"1",1
"21420",1987,68,2,"4",1,NA,1.0104,NA,NA,1,"1",3
"21421",1987,39,2,"3",2,"8245",1.0104,NA,"1",1,"1",1
"21422",1987,24,2,"4",2,NA,1.0104,"3","1",2,"1",1
"21423",1987,49,1,"4",1,"28107",1.0104,NA,"1",1,"1",1
"21424",1987,46,2,"2",1,"5247",2.5259,NA,"2",2,"1",1
"21425",1987,38,2,"4",2,NA,1.0104,NA,"2",2,"2",3
"21426",1987,80,2,"6",2,NA,0.5052,NA,"2",1,"1",2
"21427",1987,26,1,"4",2,"41223",1.0104,NA,"2",2,"2",1
"21428",1987,24,1,"5",2,"8245",2.5259,NA,"2",3,"2",5
"21429",1987,62,2,"4",3,NA,0.5052,NA,"2",2,"1",2
"21430",1987,28,2,"7",1,"9744",1.0104,NA,"1",2,"2",5
"21431",1987,20,1,"4",2,"750",1.5155,NA,"2",1,"2",5
"21432",1987,21,1,"3",1,NA,1.0104,"1","1",1,"2",5
"21433",1987,23,2,"2",2,"2998",1.5155,NA,"1",1,"2",5
"21434",1987,22,2,"2",2,"2998",1.0104,NA,"2",1,"2",5
"21435",1987,21,2,"4",2,"5247",1.5155,NA,"1",1,"2",5
"21436",1987,22,2,"4",1,NA,1.0104,NA,"1",2,"1",5
"21437",1987,34,2,"5",1,NA,1.0104,"1","2",1,"2",1
"21438",1987,19,1,"4",2,"8245",1.5155,NA,"2",2,"1",5
"21439",1987,52,1,"5",2,"31854",1.0104,NA,"2",1,"1",1
"21440",1987,27,1,"5",2,"24359",0.5052,"1","1",2,"2",4
"21441",1987,19,2,"4",2,NA,1.0104,"2","1",2,"2",5
"21442",1987,66,2,"6",1,"24359",1.0104,NA,"1",2,"1",1
"21443",1987,22,2,"4",3,"16864",1.0104,NA,"2",2,"2",5
"21444",1987,62,1,"1",3,"24359",1.5155,NA,"2",2,"1",1
"21445",1987,53,2,"4",2,"35602",1.5155,NA,"1",1,"1",1
"21446",1987,44,1,"6",3,"56213",1.0104,NA,"1",1,"1",1
"21447",1987,39,1,"2",2,NA,1.0104,NA,"1",1,"1",1
"21448",1987,42,1,"6",2,"48718",1.0104,NA,"1",1,"1",1
"21449",1987,66,1,"5",1,"24359",1.0104,NA,"1",1,"1",1
"21450",1987,51,2,"7",1,"5247",1.0104,NA,"2",1,"1",1
"21451",1987,71,1,"4",3,NA,0.5052,"2","3",2,"1",2
